lambda_m ,Eph_J,a0v,a5v,f5v,g0v,g5v,k0v,k5v,m0v,m5v
9.7200000000000000E-07,2.0436654088888900E-19,7.1119961572895300E-03,8.6309860000000000E-03,1.2435890000000000E-02,1.4495410000000000E-02,1.6053680000000000E-02,2.1180600000000000E-02,3.0664120000000000E-02,4.6012390000000000E-02,9.9888830000000000E-02
9.7300000000000000E-07,2.0415650333401800E-19,7.0863140354799000E-03,8.7995660000000000E-03,1.2260010000000000E-02,1.4401715000000000E-02,1.5474315000000000E-02,2.1458740000000000E-02,2.9937670000000000E-02,4.6431670000000000E-02,1.0100871500000000E-01
9.7400000000000000E-07,2.0394689706776200E-19,7.0603805401085900E-03,8.9681460000000000E-03,1.2084130000000000E-02,1.4308020000000000E-02,1.4894950000000000E-02,2.1736880000000000E-02,2.9211220000000000E-02,4.6850950000000000E-02,1.0212860000000000E-01
9.7500000000000000E-07,2.0373772076307700E-19,7.0369602476970300E-03,8.7608455000000000E-03,1.2012940000000000E-02,1.4290340000000000E-02,1.4523140000000000E-02,2.1873125000000000E-02,2.8929160000000000E-02,4.6119020000000000E-02,1.0056076500000000E-01
9.7600000000000000E-07,2.0352897309836100E-19,7.0147932408751600E-03,8.5535450000000000E-03,1.1941750000000000E-02,1.4272660000000000E-02,1.4151330000000000E-02,2.2009370000000000E-02,2.8647100000000000E-02,4.5387090000000000E-02,9.8992930000000000E-02
9.7700000000000000E-07,2.0332065275742100E-19,6.9911610704800800E-03,8.5571980000000000E-03,1.2164605000000000E-02,1.4232010000000000E-02,1.4128595000000000E-02,2.1737980000000000E-02,2.9351615000000000E-02,4.5734075000000000E-02,9.6532855000000000E-02
9.7800000000000000E-07,2.0311275842944800E-19,6.9661210102040800E-03,8.5608510000000000E-03,1.2387460000000000E-02,1.4191360000000000E-02,1.4105860000000000E-02,2.1466590000000000E-02,3.0056130000000000E-02,4.6081060000000000E-02,9.4072780000000000E-02
9.7900000000000000E-07,2.0290528880898900E-19,6.9414716007542600E-03,8.4830450000000000E-03,1.2259280000000000E-02,1.4036055000000000E-02,1.4564620000000000E-02,2.1677345000000000E-02,2.9495845000000000E-02,4.5940095000000000E-02,9.7692790000000000E-02
9.8000000000000000E-07,2.0269824259591800E-19,6.9169112630614100E-03,8.4052390000000000E-03,1.2131100000000000E-02,1.3880750000000000E-02,1.5023380000000000E-02,2.1888100000000000E-02,2.8935560000000000E-02,4.5799130000000000E-02,1.0131280000000000E-01
9.8100000000000000E-07,2.0249161849541300E-19,6.8911627664293000E-03,8.5939095000000000E-03,1.2214670000000000E-02,1.3829710000000000E-02,1.4695770000000000E-02,2.1429335000000000E-02,2.9414135000000000E-02,4.6323230000000000E-02,1.0312825000000000E-01
9.8200000000000000E-07,2.0228541521792300E-19,6.8638048741742000E-03,8.7825800000000000E-03,1.2298240000000000E-02,1.3778670000000000E-02,1.4368160000000000E-02,2.0970570000000000E-02,2.9892710000000000E-02,4.6847330000000000E-02,1.0494370000000000E-01
9.8300000000000000E-07,2.0207963147914500E-19,6.8381895250761400E-03,8.6331775000000000E-03,1.1921170000000000E-02,1.3756435000000000E-02,1.4663025000000000E-02,2.1157220000000000E-02,2.9382875000000000E-02,4.6467810000000000E-02,1.0502020000000000E-01
9.8400000000000000E-07,2.0187426600000000E-19,6.8140490866213600E-03,8.4837750000000000E-03,1.1544100000000000E-02,1.3734200000000000E-02,1.4957890000000000E-02,2.1343870000000000E-02,2.8873040000000000E-02,4.6088290000000000E-02,1.0509670000000000E-01
9.8500000000000000E-07,2.0166931750659900E-19,6.7847783964940700E-03,8.4901680000000000E-03,1.1622390000000000E-02,1.3649620000000000E-02,1.4689585000000000E-02,2.0924185000000000E-02,2.9451425000000000E-02,4.5828050000000000E-02,1.0321565000000000E-01
9.8600000000000000E-07,2.0146478473022300E-19,6.7559889568782300E-03,8.4965610000000000E-03,1.1700680000000000E-02,1.3565040000000000E-02,1.4421280000000000E-02,2.0504500000000000E-02,3.0029810000000000E-02,4.5567810000000000E-02,1.0133460000000000E-01
9.8700000000000000E-07,2.0126066640729500E-19,6.7349792706037000E-03,8.2951055000000000E-03,1.1761495000000000E-02,1.3588555000000000E-02,1.4736515000000000E-02,2.0553995000000000E-02,2.9341015000000000E-02,4.5636485000000000E-02,9.9866955000000000E-02
9.8800000000000000E-07,2.0105696127935200E-19,6.7080162561123500E-03,8.0936500000000000E-03,1.1822310000000000E-02,1.3612070000000000E-02,1.5051750000000000E-02,2.0603490000000000E-02,2.8652220000000000E-02,4.5705160000000000E-02,9.8399310000000000E-02
9.8900000000000000E-07,2.0085366809302300E-19,6.6711353228378200E-03,8.0454320000000000E-03,1.1787350000000000E-02,1.3595665000000000E-02,1.4931695000000000E-02,2.0748495000000000E-02,2.9281970000000000E-02,4.5497330000000000E-02,9.4668225000000000E-02
9.9000000000000000E-07,2.0065078560000000E-19,6.6489435989515100E-03,7.9972140000000000E-03,1.1752390000000000E-02,1.3579260000000000E-02,1.4811640000000000E-02,2.0893500000000000E-02,2.9911720000000000E-02,4.5289500000000000E-02,9.0937140000000000E-02
9.9100000000000000E-07,2.0044831255701300E-19,6.6343616969483300E-03,8.2523670000000000E-03,1.1678290000000000E-02,1.3501425000000000E-02,1.4753615000000000E-02,2.1189360000000000E-02,2.9851575000000000E-02,4.5262390000000000E-02,8.9187230000000000E-02
9.9200000000000000E-07,2.0024624772580600E-19,6.6097315727510500E-03,8.5075200000000000E-03,1.1604190000000000E-02,1.3423590000000000E-02,1.4695590000000000E-02,2.1485220000000000E-02,2.9791430000000000E-02,4.5235280000000000E-02,8.7437320000000000E-02
9.9300000000000000E-07,2.0004458987311200E-19,6.5778069809045200E-03,8.3469760000000000E-03,1.1625670000000000E-02,1.3502885000000000E-02,1.4548975000000000E-02,2.0931490000000000E-02,2.9934565000000000E-02,4.5307570000000000E-02,8.9726225000000000E-02
9.9400000000000000E-07,1.9984333777062400E-19,6.5494508057842900E-03,8.1864320000000000E-03,1.1647150000000000E-02,1.3582180000000000E-02,1.4402360000000000E-02,2.0377760000000000E-02,3.0077700000000000E-02,4.5379860000000000E-02,9.2015130000000000E-02
9.9500000000000000E-07,1.9964249019497500E-19,6.5235377345239300E-03,7.9771230000000000E-03,1.1601635000000000E-02,1.3676780000000000E-02,1.4468025000000000E-02,2.0392550000000000E-02,3.0146800000000000E-02,4.5430460000000000E-02,9.2530455000000000E-02
9.9600000000000000E-07,1.9944204592771100E-19,6.4928043917835600E-03,7.7678140000000000E-03,1.1556120000000000E-02,1.3771380000000000E-02,1.4533690000000000E-02,2.0407340000000000E-02,3.0215900000000000E-02,4.5481060000000000E-02,9.3045780000000000E-02
9.9700000000000000E-07,1.9924200375526600E-19,6.4544466246495800E-03,7.9367590000000000E-03,1.1681750000000000E-02,1.3721800000000000E-02,1.4454745000000000E-02,2.0650420000000000E-02,3.0608555000000000E-02,4.5311180000000000E-02,9.2428485000000000E-02
9.9800000000000000E-07,1.9904236246893800E-19,6.4061687060706100E-03,8.1057040000000000E-03,1.1807380000000000E-02,1.3672220000000000E-02,1.4375800000000000E-02,2.0893500000000000E-02,3.1001210000000000E-02,4.5141300000000000E-02,9.1811190000000000E-02
9.9900000000000000E-07,1.9884312086486500E-19,6.3412765339728200E-03,8.1557485000000000E-03,1.1778250000000000E-02,1.3628475000000000E-02,1.4275570000000000E-02,2.0901535000000000E-02,3.0655170000000000E-02,4.5119615000000000E-02,9.2594185000000000E-02
1.0000000000000000E-06,1.9864427774400000E-19,6.2526701497006000E-03,8.2057930000000000E-03,1.1749120000000000E-02,1.3584730000000000E-02,1.4175340000000000E-02,2.0909570000000000E-02,3.0309130000000000E-02,4.5097930000000000E-02,9.3377180000000000E-02
1.0010000000000000E-06,1.9844583191208800E-19,6.1255508624127600E-03,7.5073655000000000E-03,1.1720170000000000E-02,1.3541345000000000E-02,1.4410180000000000E-02,2.1243785000000000E-02,3.0509845000000000E-02,4.5560580000000000E-02,9.5043330000000000E-02
1.0020000000000000E-06,1.9824778217964100E-19,5.9198484990039800E-03,6.8089380000000000E-03,1.1691220000000000E-02,1.3497960000000000E-02,1.4645020000000000E-02,2.1578000000000000E-02,3.0710560000000000E-02,4.6023230000000000E-02,9.6709480000000000E-02
1.0030000000000000E-06,1.9805012736191400E-19,5.5724887410358300E-03,6.9292995000000000E-03,1.1006260000000000E-02,1.3410830000000000E-02,1.4189715000000000E-02,2.1061705000000000E-02,3.0831570000000000E-02,4.5542505000000000E-02,9.4697360000000000E-02
1.0040000000000000E-06,1.9785286627888400E-19,5.0675875019880700E-03,7.0496610000000000E-03,1.0321300000000000E-02,1.3323700000000000E-02,1.3734410000000000E-02,2.0545410000000000E-02,3.0952580000000000E-02,4.5061780000000000E-02,9.2685240000000000E-02
1.0050000000000000E-06,1.9765599775522400E-19,4.7051563227408200E-03,7.2206155000000000E-03,1.0446935000000000E-02,1.3324245000000000E-02,1.3505575000000000E-02,2.0384515000000000E-02,3.0648950000000000E-02,4.5426845000000000E-02,9.3677645000000000E-02
1.0060000000000000E-06,1.9745952062027800E-19,4.8563876666666600E-03,7.3915700000000000E-03,1.0572570000000000E-02,1.3324790000000000E-02,1.3276740000000000E-02,2.0223620000000000E-02,3.0345320000000000E-02,4.5791910000000000E-02,9.4670050000000000E-02
1.0070000000000000E-06,1.9726343370804400E-19,5.3106535847373600E-03,7.7289115000000000E-03,1.0851865000000000E-02,1.3352680000000000E-02,1.3386245000000000E-02,2.0636360000000000E-02,3.0070935000000000E-02,4.4817805000000000E-02,9.7009940000000000E-02
1.0080000000000000E-06,1.9706773585714300E-19,5.6813892821782000E-03,8.0662530000000000E-03,1.1131160000000000E-02,1.3380570000000000E-02,1.3495750000000000E-02,2.1049100000000000E-02,2.9796550000000000E-02,4.3843700000000000E-02,9.9349830000000000E-02
1.0090000000000000E-06,1.9687242591080300E-19,5.8857703432245300E-03,7.9323760000000000E-03,1.1184690000000000E-02,1.3283960000000000E-02,1.3619990000000000E-02,2.1039785000000000E-02,2.9792345000000000E-02,4.4026230000000000E-02,9.9477295000000000E-02
1.0100000000000000E-06,1.9667750271683200E-19,5.9915943162055300E-03,7.7984990000000000E-03,1.1238220000000000E-02,1.3187350000000000E-02,1.3744230000000000E-02,2.1030470000000000E-02,2.9788140000000000E-02,4.4208760000000000E-02,9.9604760000000000E-02
1.0110000000000000E-06,1.9648296512759600E-19,6.0415377739388000E-03,7.8131100000000000E-03,1.1188695000000000E-02,1.3042800000000000E-02,1.3679655000000000E-02,2.0263430000000000E-02,2.9522715000000000E-02,4.4624425000000000E-02,9.6822380000000000E-02
1.0120000000000000E-06,1.9628881200000000E-19,6.0609258451676500E-03,7.8277210000000000E-03,1.1139170000000000E-02,1.2898250000000000E-02,1.3615080000000000E-02,1.9496390000000000E-02,2.9257290000000000E-02,4.5040090000000000E-02,9.4040000000000000E-02
1.0130000000000000E-06,1.9609504219545900E-19,6.0772438482758600E-03,7.6909215000000000E-03,1.1074720000000000E-02,1.2905180000000000E-02,1.3405710000000000E-02,1.9754810000000000E-02,2.9595470000000000E-02,4.4870210000000000E-02,9.3307990000000000E-02
1.0140000000000000E-06,1.9590165457988200E-19,6.0905621259842500E-03,7.5541220000000000E-03,1.1010270000000000E-02,1.2912110000000000E-02,1.3196340000000000E-02,2.0013230000000000E-02,2.9933650000000000E-02,4.4700330000000000E-02,9.2575980000000000E-02
1.0150000000000000E-06,1.9570864802364500E-19,6.0892676676499500E-03,7.7860790000000000E-03,1.1137355000000000E-02,1.2870915000000000E-02,1.3282565000000000E-02,1.9925565000000000E-02,2.8821675000000000E-02,4.4102135000000000E-02,9.4482490000000000E-02
1.0160000000000000E-06,1.9551602140157500E-19,6.0780297838899800E-03,8.0180360000000000E-03,1.1264440000000000E-02,1.2829720000000000E-02,1.3368790000000000E-02,1.9837900000000000E-02,2.7709700000000000E-02,4.3503940000000000E-02,9.6389000000000000E-02
1.0170000000000000E-06,1.9532377359292000E-19,6.0640904376840000E-03,7.7500980000000000E-03,1.1168485000000000E-02,1.2713785000000000E-02,1.3278745000000000E-02,1.9605965000000000E-02,2.7822120000000000E-02,4.4116595000000000E-02,9.5833615000000000E-02
1.0180000000000000E-06,1.9513190348133600E-19,6.0482890686274500E-03,7.4821600000000000E-03,1.1072530000000000E-02,1.2597850000000000E-02,1.3188700000000000E-02,1.9374030000000000E-02,2.7934540000000000E-02,4.4729250000000000E-02,9.5278230000000000E-02
1.0190000000000000E-06,1.9494040995485800E-19,6.0315692546523000E-03,7.7261715000000000E-03,1.1346550000000000E-02,1.2594755000000000E-02,1.3141950000000000E-02,1.9357775000000000E-02,2.7933445000000000E-02,4.3903340000000000E-02,9.3619370000000000E-02
1.0200000000000000E-06,1.9474929190588200E-19,6.0153045273972600E-03,7.9701830000000000E-03,1.1620570000000000E-02,1.2591660000000000E-02,1.3095200000000000E-02,1.9341520000000000E-02,2.7932350000000000E-02,4.3077430000000000E-02,9.1960510000000000E-02
1.0210000000000000E-06,1.9455854823114600E-19,5.9981476119257100E-03,7.5932075000000000E-03,1.1176860000000000E-02,1.2587830000000000E-02,1.3296385000000000E-02,1.9239610000000000E-02,2.7840035000000000E-02,4.2649115000000000E-02,9.2748970000000000E-02
1.0220000000000000E-06,1.9436817783170300E-19,5.9796002039024400E-03,7.2162320000000000E-03,1.0733150000000000E-02,1.2584000000000000E-02,1.3497570000000000E-02,1.9137700000000000E-02,2.7747720000000000E-02,4.2220800000000000E-02,9.3537430000000000E-02
1.0230000000000000E-06,1.9417817961290300E-19,5.9608116058536600E-03,7.2695640000000000E-03,1.0680895000000000E-02,1.2522570000000000E-02,1.3155775000000000E-02,1.8905035000000000E-02,2.7289805000000000E-02,4.2320195000000000E-02,9.1732890000000000E-02
1.0240000000000000E-06,1.9398855248437500E-19,5.9415219766081900E-03,7.3228960000000000E-03,1.0628640000000000E-02,1.2461140000000000E-02,1.2813980000000000E-02,1.8672370000000000E-02,2.6831890000000000E-02,4.2419590000000000E-02,8.9928350000000000E-02
1.0250000000000000E-06,1.9379929536000000E-19,5.9222506543330100E-03,7.1070115000000000E-03,1.0592410000000000E-02,1.2504890000000000E-02,1.2946040000000000E-02,1.9199620000000000E-02,2.7325085000000000E-02,4.2943690000000000E-02,8.6452200000000000E-02
1.0260000000000000E-06,1.9361040715789500E-19,5.9032062478134100E-03,6.8911270000000000E-03,1.0556180000000000E-02,1.2548640000000000E-02,1.3078100000000000E-02,1.9726870000000000E-02,2.7818280000000000E-02,4.3467790000000000E-02,8.2976050000000000E-02
1.0270000000000000E-06,1.9342188680038900E-19,5.8845729378036900E-03,7.1281980000000000E-03,1.0493730000000000E-02,1.2503615000000000E-02,1.3438450000000000E-02,1.9646510000000000E-02,2.7532195000000000E-02,4.3883455000000000E-02,8.5523530000000000E-02
1.0280000000000000E-06,1.9323373321400800E-19,5.8651972300970900E-03,7.3652690000000000E-03,1.0431280000000000E-02,1.2458590000000000E-02,1.3798800000000000E-02,1.9566150000000000E-02,2.7246110000000000E-02,4.4299120000000000E-02,8.8071010000000000E-02
1.0290000000000000E-06,1.9304594532944600E-19,5.8453698430232500E-03,7.3488310000000000E-03,1.0540885000000000E-02,1.2325525000000000E-02,1.3663105000000000E-02,1.9962090000000000E-02,2.7970735000000000E-02,4.3879840000000000E-02,8.7542940000000000E-02
1.0300000000000000E-06,1.9285852208155300E-19,5.8262051143410800E-03,7.3323930000000000E-03,1.0650490000000000E-02,1.2192460000000000E-02,1.3527410000000000E-02,2.0358030000000000E-02,2.8695360000000000E-02,4.3460560000000000E-02,8.7014870000000000E-02
1.0310000000000000E-06,1.9267146240931100E-19,5.8068716866537700E-03,7.1765985000000000E-03,1.0665785000000000E-02,1.2194645000000000E-02,1.3165055000000000E-02,2.0203895000000000E-02,2.8676350000000000E-02,4.3075620000000000E-02,8.7661300000000000E-02
1.0320000000000000E-06,1.9248476525581400E-19,5.7860326673114100E-03,7.0208040000000000E-03,1.0681080000000000E-02,1.2196830000000000E-02,1.2802700000000000E-02,2.0049760000000000E-02,2.8657340000000000E-02,4.2690680000000000E-02,8.8307730000000000E-02
1.0330000000000000E-06,1.9229842956824800E-19,5.7632872750965200E-03,7.1703885000000000E-03,1.0639930000000000E-02,1.2096030000000000E-02,1.3019895000000000E-02,1.9725955000000000E-02,2.8586595000000000E-02,4.2430435000000000E-02,8.8194830000000000E-02
1.0340000000000000E-06,1.9211245429787200E-19,5.7449806785714300E-03,7.3199730000000000E-03,1.0598780000000000E-02,1.1995230000000000E-02,1.3237090000000000E-02,1.9402150000000000E-02,2.8515850000000000E-02,4.2170190000000000E-02,8.8081930000000000E-02
1.0350000000000000E-06,1.9192683840000000E-19,5.7289449642857100E-03,7.3119370000000000E-03,1.0716220000000000E-02,1.1853780000000000E-02,1.3391525000000000E-02,2.0072400000000000E-02,2.8746545000000000E-02,4.2255130000000000E-02,8.8997855000000000E-02
1.0360000000000000E-06,1.9174158083397700E-19,5.7092301021194600E-03,7.3039010000000000E-03,1.0833660000000000E-02,1.1712330000000000E-02,1.3545960000000000E-02,2.0742650000000000E-02,2.8977240000000000E-02,4.2340070000000000E-02,8.9913780000000000E-02
1.0370000000000000E-06,1.9155668056316300E-19,5.6880082319538000E-03,7.3081015000000000E-03,1.0731150000000000E-02,1.1736025000000000E-02,1.3550690000000000E-02,2.0013045000000000E-02,2.9412490000000000E-02,4.2950920000000000E-02,9.0214235000000000E-02
1.0380000000000000E-06,1.9137213655491300E-19,5.6707814908565900E-03,7.3123020000000000E-03,1.0628640000000000E-02,1.1759720000000000E-02,1.3555420000000000E-02,1.9283440000000000E-02,2.9847740000000000E-02,4.3561770000000000E-02,9.0514690000000000E-02
1.0390000000000000E-06,1.9118794778055800E-19,5.6534070230547500E-03,7.2799740000000000E-03,1.0318935000000000E-02,1.1772480000000000E-02,1.3432635000000000E-02,1.9661850000000000E-02,2.9409200000000000E-02,4.3142490000000000E-02,8.8961435000000000E-02
1.0400000000000000E-06,1.9100411321538500E-19,5.6347026621881000E-03,7.2476460000000000E-03,1.0009230000000000E-02,1.1785240000000000E-02,1.3309850000000000E-02,2.0040260000000000E-02,2.8970660000000000E-02,4.2723210000000000E-02,8.7408180000000000E-02
1.0410000000000000E-06,1.9082063183861700E-19,5.6163229348034500E-03,6.9839095000000000E-03,1.0131950000000000E-02,1.1762640000000000E-02,1.3425905000000000E-02,1.9848500000000000E-02,2.9125675000000000E-02,4.3059355000000000E-02,8.9052475000000000E-02
1.0420000000000000E-06,1.9063750263339700E-19,5.5981314626436800E-03,6.7201730000000000E-03,1.0254670000000000E-02,1.1740040000000000E-02,1.3541960000000000E-02,1.9656740000000000E-02,2.9280690000000000E-02,4.3395500000000000E-02,9.0696770000000000E-02
1.0430000000000000E-06,1.9045472458676900E-19,5.5794241666666600E-03,6.7897600000000000E-03,1.0179290000000000E-02,1.1753160000000000E-02,1.3536685000000000E-02,1.9802475000000000E-02,2.8733565000000000E-02,4.3404535000000000E-02,9.1068245000000000E-02
1.0440000000000000E-06,1.9027229668965500E-19,5.5575849244741900E-03,6.8593470000000000E-03,1.0103910000000000E-02,1.1766280000000000E-02,1.3531410000000000E-02,1.9948210000000000E-02,2.8186440000000000E-02,4.3413570000000000E-02,9.1439720000000000E-02
